07/29/2018,21:36,,,,,,WESTCHESTER AVENUE              ,GRANT CIRCLE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3951609,Taxi,Sedan,,,
03/27/2020,18:40,BRONX,10464,,,,,,1         CITY ISLAND ROAD              ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4304552,Sedan,Bike,,,
03/27/2020,19:15,QUEENS,11419,40.693604,-73.8229,POINT (-73.8229 40.693604),,,124-05    95 AVENUE                     ,0,0,0,0,0,0,0,0,Glare,,,,,4304485,Sedan,,,,
01/30/2014,14:30,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,2919333,PASSENGER VEHICLE,VAN,,,
03/27/2020,6:48,,,,,,ROCKAWAY BOULEVARD              ,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4304114,Sedan,Sedan,,,
01/30/2014,15:25,,,,,,STONE AVENUE                    ,EAST NEW YORK AVENUE            ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,163178,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/27/2020,9:55,,,40.809563,-73.92923,POINT (-73.92923 40.809563),EAST 135 STREET                 ,3 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4304512,Sedan,Sedan,,,
01/30/2014,17:25,,,,,,,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,2965603,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/30/2014,19:00,,,,,,RICHMOND AVENUE                 ,DRUMGOOLE ROAD WEST             ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,292762,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/26/2020,20:00,QUEENS,11428,40.728207,-73.73817,POINT (-73.73817 40.728207),,,90-42     BORKEL PLACE                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,4304245,Sedan,,,,
01/30/2014,1:45,,,,,,,,506 6TH ST & 7TH AVE                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,179118,AMBULANCE,,,,
01/30/2014,21:30,,,,,,,,,0,0,0,0,0,0,0,0,Prescription Medication,Turning Improperly,,,,2913971,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/18/2020,23:40,,,,,,WHITESTONE EXPRESSWAY           ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,4275265,Station Wagon/Sport Utility Vehicle,,,,
06/09/2016,17:39,,,,,,HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459216,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/25/2020,16:00,,,,,,HUTCHINSON RIVER PARKWAY        ,,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,,,,,4303831,Station Wagon/Sport Utility Vehicle,,,,
07/28/2018,16:30,QUEENS,11385,40.705135,-73.90293,POINT (-73.90293 40.705135),,,2012      MADISON STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3950616,Sedan,,,,
06/09/2016,18:25,,,,,,BROOKLYN BRIDGE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461037,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,21:27,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459744,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/28/2018,19:40,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3950470,Sedan,Bus,,,
06/09/2016,22:05,BROOKLYN,11224,40.580376,-73.983315,POINT (-73.983315 40.580376),,,2757      WEST 15 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3460473,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/30/2014,9:35,,,,,,WEST 133 STREET                 ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,68043,TAXI,TAXI,,,
07/28/2018,22:20,,,40.786785,-73.80971,POINT (-73.80971 40.786785),CROSS ISLAND PARKWAY            ,,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,,,,,3949913,Motorcycle,,,,
06/09/2016,7:15,,,40.77006,-73.90679,POINT (-73.90679 40.77006),42 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3459634,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
